file,line,constant,context,purpose,classification,dataset_specific,configurable,data_derived,risk,recommended_action
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1100,0.4,"max_snap_m: float = 0.40,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1114,0,snap_count = 0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1199,0.5,"min_wall_score: float = 0.50,",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,203,0.0,return 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,209,1e-06,if norm_n1 > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,214,0.0001,if r1 > 1e-4:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,218,0.0,rad_align = 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,220,180.0,"ang1 = (math.degrees(math.atan2(n1[1], n1[0])) + 360.0) % 180.0",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,250,0.65,if rad_align < 0.65:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,251,0.0,return 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,254,0.4,c_score = 0.40 * rad_align,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,255,2,if neighbor_facets >= 2:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,256,0.35,c_score += 0.35,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,259,1,if consistent_radius_count >= 1:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,260,0.25,c_score += 0.25,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,263,2.4,if r1 >= 2.4:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,264,0.2,c_score *= 0.20,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,313,1e-06,if norm_n > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,339,0.1,"robust_length = max(robust_length, 0.10)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,343,10,if len(z_pts) >= 10:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,349,0.1,"robust_height = max(robust_height, 0.10)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,352,0.05,"planar_area = max(robust_length * robust_height, 0.05)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,358,15,if len(pts) >= 15:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,371,1.0,fill_factor = 1.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,378,1.0,norm_consistency = 1.0,Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,381,1.0,"z_bins = np.arange(mins[2], maxs[2] + 1.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,386,1.0,z_continuity = 1.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,397,0.0,else 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,404,1e-06,if norm_n_xy > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,414,0.0,curv_evidence = 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,469,1.0,"s_h = min(robust_height / 6.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,470,1.0,"s_l = min(robust_length / 4.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,471,0.0,"s_fill = max(0.0, min((fill_factor - 0.15) / 0.45, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,472,0.0,"s_dens = max(0.0, min((density - 15.0) / 75.0, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,473,0.0,"s_norm = max(0.0, min((norm_consistency - 0.60) / 0.35, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,474,1.0,s_orient = 1.0 if is_grid_aligned else 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,474,0.0,s_orient = 1.0 if is_grid_aligned else 0.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,475,1.0,s_env = 1.0 if d_center > 2.0 else (0.50 if is_grid_aligned else 0.0),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,489,0.8,score *= 0.80,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,492,0.3,if curvature_evidence > 0.30:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,575,1,if len(candidate_walls) == 1:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1111,2,if len(physical_walls) < 2:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1179,0,if snap_count > 0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1305,0,if snap_count > 0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,113,1e-06,if norm_val > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,144,0.0,"return [0.0, 90.0]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,144,90.0,"return [0.0, 90.0]",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,169,0,if not angles or sum(weights) <= 0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,170,0.0,"return [0.0, 90.0]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,170,90.0,"return [0.0, 90.0]",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,179,180.0,ortho_angle = (primary_angle + 90.0) % 180.0,Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,182,0.0,"dominant_angles = [0.0, 90.0]",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,182,90.0,"dominant_angles = [0.0, 90.0]",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,220,360.0,"ang1 = (math.degrees(math.atan2(n1[1], n1[0])) + 360.0) % 180.0",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,233,3.0,if dist_xy > 3.0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,238,1e-06,if norm_n2 > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,241,180.0,"ang2 = (math.degrees(math.atan2(n2[1], n2[0])) + 360.0) % 180.0",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,244,4.0,if 4.0 <= ang_diff <= CURVATURE_NORMAL_STEP_MAX_DEG:,Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,245,1,neighbor_facets += 1,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,257,1,elif neighbor_facets == 1:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,258,0.2,c_score += 0.20,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,266,0.0,"return float(max(0.0, min(c_score, 1.0)))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,323,10,"if """"wall_length_mm"""" in tags and len(pts) < 10:",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,324,1000.0,"robust_length = float(tags[""""wall_length_mm""""]) / 1000.0",Metric/Imperial unit conversion factor,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve authoritative unit conversion constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,342,2,"z_pts = pts[:, 2]",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,363,1,"nb_u = max(1, min(int((u_max - u_min) / grid_res_m) + 1, 200))",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,364,1,"nb_v = max(1, min(int((v_max - v_min) / grid_res_m) + 1, 200))",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,366,0,"u_idx = np.clip(((u_pts - u_min) / grid_res_m).astype(int), 0, nb_u - 1)",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,367,0,"v_idx = np.clip(((v_pts - v_min) / grid_res_m).astype(int), 0, nb_v - 1)",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,374,10,if normals is not None and len(normals) >= 10:,Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,381,2,"z_bins = np.arange(mins[2], maxs[2] + 1.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,382,1,if len(z_bins) > 1 and len(pts) >= 10:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,382,10,if len(z_bins) > 1 and len(pts) >= 10:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,469,6.0,"s_h = min(robust_height / 6.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,470,4.0,"s_l = min(robust_length / 4.0, 1.0)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,471,1.0,"s_fill = max(0.0, min((fill_factor - 0.15) / 0.45, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,472,1.0,"s_dens = max(0.0, min((density - 15.0) / 75.0, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,473,1.0,"s_norm = max(0.0, min((norm_consistency - 0.60) / 0.35, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,475,2.0,s_env = 1.0 if d_center > 2.0 else (0.50 if is_grid_aligned else 0.0),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,475,0.5,s_env = 1.0 if d_center > 2.0 else (0.50 if is_grid_aligned else 0.0),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,475,0.0,s_env = 1.0 if d_center > 2.0 else (0.50 if is_grid_aligned else 0.0),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,484,0.08,+ 0.08 * s_env,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,493,0.1,"score *= max(0.10, 1.0 - 0.75 * curvature_evidence)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,495,0.0,"return float(max(0.0, min(score, 1.0)))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,510,0.55,if curvature_evidence >= 0.55 or (curvature_evidence >= 0.35 and d_center < 1.6 and robust_height >= 4.0):,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,515,0.52,wall_score >= 0.52,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,517,1.8,and robust_height >= 1.8,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,518,1.5,and robust_length >= 1.5,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,519,0.35,and curvature_evidence < 0.35,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,525,0.38,wall_score >= 0.38,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,529,0.4,and curvature_evidence < 0.40,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,534,1.3,is_central_chord = (d_center < 1.3) and (,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,542,1.0,if robust_height < 1.0 and robust_length < 1.0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,546,0.8,if robust_length < 0.80 and robust_height >= 2.0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,546,2.0,if robust_length < 0.80 and robust_height >= 2.0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,550,2.0,if not is_grid_aligned and d_center < 2.0:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,597,1e-06,if norm_n1 > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,686,1,if len(members) == 1:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,761,0.1,"length_m = max(p_max - p_min, 0.10)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,762,0.15,if length_m <= 0.15:,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,784,0.5,mid_proj = 0.5 * (p_min + p_max),Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,787,2.0,half_l = length_m / 2.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,791,6,"tags_prim[""""wall_axis_x""""] = round(float(axis[0]), 6)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,792,6,"tags_prim[""""wall_axis_y""""] = round(float(axis[1]), 6)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,793,2,"tags_prim[""""wall_angle_deg""""] = round(angle_deg, 2)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,798,1,"tags_prim[""""wall_length_mm""""] = round(length_m * 1000.0, 1)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,845,1e-06,if norm_n1 > 1e-6:,Floating point numerical precision tolerance,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve API numerical stability tolerance
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1112,0,"return physical_walls, 0",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1263,2.0,half_l = wall_len_m / 2.0,Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1268,6,"p_copy[""""tags""""][""""wall_axis_x""""] = round(float(axis_2d[0]), 6)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1269,6,"p_copy[""""tags""""][""""wall_axis_y""""] = round(float(axis_2d[1]), 6)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1285,1,"p_copy[""""tags""""][""""wall_length_mm""""] = round(wall_len_m * 1000.0, 1)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1301,0.45,"physical_walls = pair_opposing_wall_faces(merged_walls, max_thickness_m=0.45)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,1304,0.4,"physical_walls, snap_count = snap_wall_junctions(physical_walls, max_snap_m=0.40)",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,101,0.0,"up_axis = np.array([0.0, 0.0, 1.0], dtype=float)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,101,1.0,"up_axis = np.array([0.0, 0.0, 1.0], dtype=float)",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,162,0,"w = float(p.get(""""point_count"""", 0))",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,163,0,"if w <= 0 and """"points"""" in p:",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,165,0,"if w <= 0 and p.get(""""inlier_cloud"""") is not None:",Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,167,1.0,"weights.append(max(w, 1.0))",Calculated metric derived from input data,C. DATA-DERIVED VALUE,FALSE,FALSE,TRUE,ACCEPTABLE,None — properly data-derived
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,172,0.0,"h, edges = np.histogram(angles, bins=num_bins, range=(0.0, 180.0), weights=weights)",Signal processing / point-cloud geometric filtering parameter,B. ALGORITHM PARAMETER,FALSE,TRUE,FALSE,MEDIUM,Externalize to detection_config or CLI parameter
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,172,180.0,"h, edges = np.histogram(angles, bins=num_bins, range=(0.0, 180.0), weights=weights)",Trigonometric angular constant,A. ENGINEERING CONSTANT,FALSE,FALSE,FALSE,ACCEPTABLE,Preserve geometric constant
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,173,1,sorted_bin_indices = np.argsort(h)[::-1],Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
ScanTOBIM/ScanTOBIM/agent/stage2_pipeline.py,178,0.5,primary_angle = float(0.5 * (edges[best_idx] + edges[best_idx + 1])),Numerical parameter,F. UNKNOWN,FALSE,FALSE,FALSE,LOW,Document rationale
